# Loan dataset based on the Kaggle Home Equity dataset
# Available at: https://www.kaggle.com/ajay1735/hmeq-data
#
# Context
# =======
# The consumer credit department of a bank wants to automate the decisionmaking
# process for approval of home equity lines of credit. To do this, they will
# follow the recommendations of the Equal Credit Opportunity Act to create an
# empirically derived and statistically sound credit scoring model. The model
# will be based on data collected from recent applicants granted credit through
# the current process of loan underwriting. The model will be built from
# predictive modeling tools, but the created model must be sufficiently
# interpretable to provide a reason for any adverse actions (rejections).
#
# Content
# =======
# The Home Equity dataset (HMEQ) contains baseline and loan performance
# information for 5,960 recent home equity loans. The target (BAD) is a binary
# variable indicating whether an applicant eventually defaulted or was
# seriously delinquent. This adverse outcome occurred in 1,189 cases (20%). For
# each applicant, 12 input variables were recorded. 
#
# Attributes
# ==========
# Name    Description
# TARGET  Label: 1 = client defaulted on loan - 0 = loan repaid
# LOAN    Amount of the loan request
# MORTDUE Amount due on existing mortgage
# VALUE   Value of current property
# YOJ     Years at present job
# DEROG   Number of major derogatory reports
# DELINQ  Number of delinquent credit lines
# CLAGE   Age of oldest trade line in months
# NINQ    Number of recent credit lines
# CLNO    Number of credit lines
# DEBTINC Debt-to-income ratio
#
TARGET,LOAN,MORTDUE,VALUE,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC
1,13900,77699.0,92587.0,13.0,0.0,2.0,134.63357916,0.0,36.0,39.196149463000005
1,13900,56710.0,59348.0,14.0,2.0,1.0,176.53032737,0.0,39.0,24.393714522
1,13900,144263.0,167164.0,8.0,2.0,6.0,111.58860329,5.0,38.0,91.612599977
1,13900,51653.0,85578.0,13.0,0.0,0.0,90.273079432,0.0,7.0,41.693377223
1,14100,52302.0,63589.0,6.0,0.0,0.0,130.34246718,4.0,8.0,34.792831648
1,14100,61036.0,84979.0,1.0,0.0,0.0,174.59117080000001,2.0,23.0,50.276214936
1,14200,68750.0,88627.0,10.0,0.0,1.0,219.67280084,0.0,32.0,34.639961398000004
1,14200,100663.0,122021.0,0.0,0.0,0.0,139.98397675,0.0,20.0,43.797459562
1,14500,38986.0,49970.0,1.0,8.0,1.0,220.91726199,0.0,17.0,47.914521113
1,14600,21340.0,44605.0,13.0,0.0,0.0,126.73042833,0.0,5.0,36.46319167
1,14700,51829.0,69136.0,14.0,0.0,0.0,169.98530778,0.0,18.0,35.635393849
1,14700,148396.0,162403.0,13.0,0.0,0.0,163.49899419999997,0.0,31.0,35.428415656
1,14900,54359.0,78408.0,4.0,3.0,0.0,129.96775559,0.0,24.0,3.0161414514
1,14900,55480.0,76464.0,15.0,0.0,1.0,122.08949983,5.0,20.0,43.06260476
1,14900,57557.0,80611.0,12.0,0.0,0.0,103.10650454,0.0,7.0,39.840875348000004
1,14900,58204.0,71257.0,3.0,3.0,2.0,206.51873487,1.0,50.0,43.762930265
1,15100,45351.0,65481.0,4.0,0.0,0.0,91.71529252100001,9.0,18.0,39.070153046
1,15200,105328.0,113931.0,3.0,0.0,0.0,138.13350449,2.0,32.0,61.89063458
1,15300,78375.0,108175.0,6.0,1.0,0.0,82.104836481,0.0,20.0,22.50324916
1,15300,49421.0,67343.0,4.0,0.0,0.0,57.929415092,6.0,22.0,42.929614185
1,15400,180017.0,206148.0,2.0,0.0,2.0,196.03365793,1.0,49.0,36.417342575999996
1,15400,63456.0,96794.0,3.0,0.0,0.0,85.529362471,0.0,28.0,37.362645
1,15500,57993.0,82248.0,10.0,0.0,0.0,173.07296854,0.0,16.0,32.142468978000004
1,15500,82054.0,104627.0,3.0,0.0,0.0,9.0485150864,1.0,35.0,60.645756258999995
1,15600,74156.0,101136.0,11.0,0.0,3.0,107.38846759,0.0,24.0,27.69600093
1,15600,62582.0,131510.0,2.0,0.0,2.0,122.60405287,1.0,17.0,38.588222396999996
1,15700,53443.0,77704.0,2.0,0.0,5.0,73.087538893,0.0,16.0,45.195495871000006
1,15700,53478.0,68885.0,5.0,0.0,0.0,83.69551611,5.0,17.0,40.349929995
1,15800,104913.0,121214.0,2.0,0.0,0.0,134.00383024,0.0,21.0,44.91516055100001
1,16100,49371.0,77400.0,3.0,2.0,2.0,214.06037616,1.0,51.0,44.21676389
1,16100,61712.0,82649.0,12.0,0.0,0.0,94.64512360299999,0.0,9.0,27.548831204000003
1,16200,83448.0,135447.0,17.0,0.0,5.0,129.78013164,9.0,19.0,45.554415483
1,16200,118585.0,131940.0,5.0,0.0,0.0,202.38516993,2.0,40.0,23.977112224000003
1,16200,23466.0,206368.0,9.0,7.0,3.0,141.02742652,10.0,41.0,32.36849777
1,16200,34984.0,46382.0,11.0,0.0,0.0,175.14431949,3.0,20.0,39.740928127
1,16200,46115.0,61917.0,2.0,0.0,0.0,259.36069753,0.0,47.0,43.717499442
1,16300,79087.0,102921.0,23.0,0.0,0.0,256.25308431,0.0,45.0,36.987085694
1,16300,49868.0,76131.0,9.0,0.0,0.0,81.27415579699999,2.0,9.0,40.372556541
1,16400,54818.0,74447.0,3.0,2.0,3.0,208.08886428,1.0,50.0,41.95642972
1,16500,52028.0,63745.0,7.0,0.0,0.0,105.53037606,4.0,18.0,41.344845835
1,16500,48833.0,68872.0,1.0,0.0,0.0,60.390652294,0.0,12.0,22.459624386999998
1,16500,143404.0,165267.0,14.0,0.0,1.0,169.7373629,1.0,31.0,36.178121999999995
1,16500,43223.0,46925.0,10.0,0.0,0.0,178.00238341,4.0,20.0,40.206333768
1,16800,27623.0,88231.0,8.0,0.0,0.0,122.46327196,0.0,12.0,55.962022219
1,16800,16204.0,27781.0,1.0,10.0,0.0,190.57709682,0.0,9.0,27.146885648
1,16800,113021.0,146222.0,5.0,3.0,2.0,123.89341974,2.0,65.0,62.559307823000005
1,16800,50445.0,71711.0,5.0,0.0,0.0,71.23076168899999,5.0,18.0,40.582913478
1,16900,73128.0,101683.0,26.0,0.0,0.0,254.19179745,0.0,45.0,38.512308689
1,17000,170636.0,188899.0,1.0,4.0,0.0,67.40828496600001,1.0,13.0,44.751572195
1,17100,32134.0,69131.0,3.0,0.0,0.0,209.19880045,0.0,6.0,38.632967001
1,17300,73503.0,91842.0,0.0,0.0,6.0,142.33207559,1.0,32.0,46.902324378
1,17400,96590.0,112115.0,0.0,6.0,0.0,178.65958941,2.0,46.0,41.117887486
1,17400,79623.0,113658.0,0.0,0.0,2.0,212.12914517,2.0,25.0,35.106719635
1,17600,76043.0,95605.0,3.0,2.0,1.0,85.04333493,6.0,30.0,47.840295122
1,17700,58016.0,76416.0,4.0,0.0,0.0,28.011491753,5.0,10.0,41.463373328
1,17900,70046.0,135917.0,1.0,1.0,2.0,138.01100827,0.0,16.0,38.289202295
1,17900,51080.0,92051.0,10.0,0.0,0.0,117.08978536,0.0,31.0,42.373232999
1,18000,48724.0,72654.0,7.0,0.0,0.0,62.088605958,0.0,4.0,31.570298921
1,18100,23590.0,215548.0,10.0,7.0,2.0,136.5300202,10.0,41.0,33.272297524
1,18200,67809.0,89339.0,0.0,3.0,0.0,102.46098622,2.0,19.0,38.345340781
1,18200,95091.0,113294.0,15.0,0.0,3.0,188.50461695,0.0,36.0,78.654386048
1,18400,88352.0,110216.0,1.0,0.0,0.0,376.72364282,3.0,31.0,47.830671133
1,18400,72718.0,98065.0,8.0,0.0,0.0,119.05781713,0.0,19.0,35.364128433000005
1,18400,116228.0,148722.0,1.0,0.0,0.0,159.16923466,2.0,25.0,38.079761821999995
1,18600,73473.0,105848.0,9.0,0.0,4.0,186.71283572,1.0,14.0,27.646036576
1,18600,23850.0,61808.0,12.0,0.0,0.0,46.946164052,0.0,8.0,40.852927503000004
1,18600,64248.0,82690.0,0.0,1.0,0.0,89.189005469,0.0,23.0,53.848219887
1,18600,51936.0,75278.0,3.0,0.0,0.0,199.80175424,0.0,21.0,36.995645841999995
1,18700,39441.0,71345.0,11.0,0.0,4.0,132.83675752,0.0,13.0,27.691648158000003
1,18700,70562.0,91223.0,27.0,0.0,2.0,112.71036806,4.0,35.0,64.27247689800001
1,18700,66003.0,82410.0,0.0,1.0,0.0,85.77380757,1.0,23.0,51.517385302
1,18800,67666.0,167619.0,14.0,0.0,0.0,135.95180823,1.0,11.0,47.590528653
1,18800,73396.0,137076.0,18.0,0.0,1.0,163.59204517,4.0,20.0,40.375372412
1,18900,51075.0,78045.0,2.0,1.0,5.0,74.09119603399999,1.0,15.0,42.198282202
1,18900,61429.0,84990.0,8.0,3.0,1.0,166.17939921,2.0,64.0,40.436704805
1,19000,24658.0,47027.0,19.0,0.0,0.0,159.10522518,4.0,31.0,53.548195848999995
1,19300,27747.0,43740.0,7.0,1.0,0.0,167.65798082,1.0,16.0,35.086070551
1,19300,96454.0,157809.0,3.0,0.0,0.0,1168.2335609000002,0.0,0.0,40.206138263
1,19500,100077.0,122352.0,3.0,0.0,0.0,58.861027463,0.0,9.0,38.121518334
1,19600,117646.0,149975.0,4.0,0.0,0.0,114.21361486,1.0,12.0,31.222802648000002
1,19700,62351.0,84624.0,0.0,1.0,0.0,88.126516775,1.0,22.0,54.241334736999995
1,19700,139534.0,172125.0,0.0,0.0,0.0,101.94351853,6.0,17.0,32.761083981
1,20100,16755.0,29412.0,3.0,1.0,0.0,62.050110801,2.0,21.0,58.13218289899999
1,20200,82181.0,119535.0,41.0,0.0,0.0,105.21929675,3.0,28.0,52.734860612
1,20300,63803.0,89079.0,21.0,0.0,4.0,323.80857327,4.0,28.0,45.87591690399999
1,20300,77325.0,133075.0,19.0,1.0,0.0,166.12608913,4.0,21.0,40.736021938
1,20300,180254.0,220843.0,11.0,0.0,0.0,217.12816724,0.0,25.0,41.563100649
1,20300,66667.0,92158.0,9.0,3.0,1.0,174.89210564,2.0,64.0,40.545680998
1,20400,19265.0,43962.0,5.0,2.0,0.0,177.90470706,1.0,15.0,35.404638874
1,20500,25984.0,95541.0,28.0,1.0,5.0,248.40487821,0.0,21.0,17.805848892
1,20500,113963.0,131135.0,3.0,1.0,0.0,243.68060389,1.0,26.0,143.94960495
1,20500,106839.0,144460.0,13.0,1.0,1.0,107.67138171,4.0,49.0,39.687089435
1,20500,85884.0,103546.0,5.0,9.0,0.0,39.985829576,5.0,16.0,34.068268927
1,20600,52946.0,83558.0,0.0,0.0,0.0,65.88287939199999,0.0,10.0,65.143593455
1,20800,176235.0,209695.0,9.0,3.0,0.0,159.70677027,0.0,25.0,38.591939971
1,20900,66575.0,79416.0,13.0,2.0,1.0,107.26951261,7.0,28.0,28.382337015
1,20900,122807.0,150896.0,5.0,0.0,0.0,123.47953770000001,2.0,13.0,30.424481104
1,20900,61402.0,88659.0,9.0,3.0,0.0,164.24893233,1.0,63.0,40.921433336999996
1,21000,113954.0,136249.0,2.0,0.0,0.0,97.544252184,13.0,14.0,33.620883435
1,21000,48735.0,71694.0,8.0,0.0,0.0,48.498970842,3.0,10.0,32.921400637
1,21000,52411.0,90031.0,5.0,2.0,1.0,90.425474601,3.0,24.0,41.966249467
1,21200,69212.0,106273.0,12.0,0.0,1.0,97.2311228,0.0,22.0,18.11489583
1,21300,103989.0,143796.0,9.0,2.0,0.0,135.23283605,3.0,20.0,44.382577891000004
1,21400,166244.0,212505.0,4.0,2.0,7.0,183.54803969999998,4.0,24.0,38.149059231
1,21400,104657.0,147364.0,7.0,2.0,0.0,149.25448005,2.0,20.0,46.305072149
1,21400,95147.0,132304.0,7.0,1.0,5.0,206.12766482,1.0,18.0,36.235665389
1,21600,144276.0,190797.0,0.0,1.0,4.0,313.42732166,2.0,18.0,37.971354949
1,21700,24984.0,92297.0,26.0,0.0,6.0,238.36963726,1.0,20.0,16.397160872
1,21800,76324.0,102287.0,6.0,0.0,1.0,61.641325377,4.0,29.0,41.03238603
1,21900,52735.0,75372.0,5.0,0.0,1.0,217.02094018,6.0,23.0,34.015914976
1,22400,51470.0,68139.0,9.0,0.0,0.0,31.16869601,2.0,8.0,37.952179906
1,22400,25585.0,54049.0,20.0,0.0,0.0,251.35800302,0.0,19.0,25.202706374
1,22600,78975.0,103374.0,11.0,0.0,0.0,259.31975498,1.0,14.0,27.744055511
1,22700,94601.0,99755.0,3.0,0.0,0.0,129.56430076,0.0,16.0,37.969304541
1,22800,129697.0,167475.0,5.0,0.0,1.0,202.60380291,1.0,18.0,22.043933841999998
1,22900,161754.0,193666.0,2.0,0.0,0.0,260.25108099,0.0,27.0,30.278929391
1,23000,58577.0,69327.0,4.0,0.0,2.0,110.4144797,2.0,33.0,133.52827043
1,23000,72638.0,109183.0,2.0,0.0,0.0,177.61164796,2.0,22.0,48.277591224
1,23200,129355.0,171709.0,0.0,0.0,0.0,328.51412138,0.0,30.0,40.048440044
1,23200,14511.0,81579.0,7.0,0.0,3.0,272.93829900000003,0.0,23.0,47.120580493
1,23300,71734.0,100072.0,6.0,0.0,7.0,122.79944314,0.0,21.0,34.530438587
1,23700,43712.0,75191.0,6.0,0.0,0.0,50.717534833,2.0,18.0,37.10325125
1,23800,55753.0,87971.0,1.0,0.0,0.0,56.667099395,0.0,13.0,64.775727757
1,24000,88783.0,116967.0,2.0,0.0,0.0,171.50625674,5.0,23.0,56.961838568999994
1,24700,79347.0,108238.0,0.0,1.0,0.0,45.62588779,6.0,49.0,46.996034288999994
1,24800,76220.0,102087.0,6.0,0.0,1.0,126.64101955,0.0,32.0,48.569574036999995
1,24900,62191.0,83694.0,3.0,0.0,0.0,55.937512295,0.0,14.0,62.110721871
1,25000,47032.0,75957.0,9.0,0.0,7.0,259.46652785,3.0,22.0,40.787975749
1,25000,75110.0,114208.0,3.0,2.0,0.0,83.052647472,1.0,27.0,45.743949058999995
1,25400,107343.0,192642.0,1.0,0.0,10.0,192.6716931,1.0,14.0,35.759760239
1,25600,105480.0,126389.0,25.0,0.0,2.0,307.40290366,2.0,35.0,36.763824165
1,25600,50910.0,87358.0,19.0,2.0,0.0,104.40647219,0.0,27.0,42.677450653
1,25700,32613.0,63065.0,0.0,0.0,0.0,218.48527507,0.0,22.0,41.210107042
1,25900,42105.0,73249.0,2.0,0.0,0.0,109.21115611,3.0,22.0,31.809085920999998
1,25900,21852.0,57518.0,2.0,0.0,0.0,80.168479422,2.0,11.0,31.983686037
1,26000,43314.0,71303.0,8.0,0.0,7.0,246.31867494,3.0,23.0,43.215233511
1,26500,61223.0,92255.0,2.0,0.0,1.0,214.03253889,0.0,17.0,1.8555399803000001
1,26600,84843.0,115850.0,2.0,0.0,0.0,137.53887762,2.0,37.0,42.571889924000004
1,26800,89146.0,128923.0,7.0,2.0,1.0,114.46195526,7.0,16.0,2.8302971697
1,26800,138216.0,170052.0,10.0,0.0,0.0,199.73871138,1.0,29.0,76.421478047
1,26800,18459.0,53907.0,0.0,0.0,0.0,200.41702708,0.0,6.0,71.512110567
1,27000,79218.0,115721.0,9.0,0.0,0.0,280.34372010000004,0.0,35.0,33.227763077
1,27200,61118.0,35184.0,10.0,4.0,2.0,134.6489043,7.0,23.0,45.25528966
1,27300,106221.0,137727.0,3.0,0.0,0.0,300.57451085,3.0,45.0,32.560359399
1,27400,113364.0,146520.0,16.0,1.0,1.0,284.3680178999999,2.0,13.0,34.627659402
1,27700,97834.0,132396.0,18.0,0.0,2.0,303.95191452,2.0,26.0,6.887024126799999
1,27700,61396.0,111627.0,20.0,0.0,0.0,87.00250010799999,0.0,4.0,84.61388869
1,27700,85285.0,116468.0,9.0,0.0,0.0,312.80792835,0.0,36.0,35.96802437
1,27900,62264.0,39604.0,10.0,3.0,1.0,118.77826456,7.0,23.0,48.077531472
1,27900,90694.0,121543.0,5.0,2.0,1.0,107.04625061,8.0,15.0,0.8381175254000001
1,28200,66242.0,109762.0,8.0,0.0,1.0,130.96956536,0.0,21.0,60.295413493999995
1,28300,104686.0,136033.0,13.0,0.0,2.0,291.17166139,1.0,27.0,5.762994871699999
1,28500,108293.0,135317.0,5.0,0.0,0.0,219.61525186,4.0,43.0,31.209731085999998
1,28600,126189.0,167157.0,19.0,0.0,2.0,239.22703591,0.0,26.0,31.012748928
1,28700,25190.0,59841.0,1.0,0.0,1.0,201.17678326,0.0,11.0,35.72928694
1,28900,63748.0,36392.0,9.0,4.0,1.0,124.24789861,6.0,23.0,44.578500055
1,30200,80951.0,116160.0,19.0,4.0,0.0,130.36036182,0.0,58.0,50.352998788
1,30500,18375.0,61738.0,20.0,3.0,5.0,141.70313333,0.0,28.0,45.35478869600001
1,31000,67794.0,103535.0,7.0,0.0,1.0,116.89898988,1.0,31.0,44.065428782
1,31200,38352.0,80550.0,21.0,1.0,0.0,116.43790759999999,0.0,14.0,35.38186329
1,32000,33148.0,69965.0,13.0,2.0,4.0,112.51086544,3.0,27.0,36.021508666
1,33100,111917.0,156552.0,12.0,0.0,0.0,107.29489960000001,2.0,37.0,41.441548663
1,33200,36705.0,78040.0,19.0,2.0,0.0,120.09014303,0.0,13.0,35.015748716
1,34400,155536.0,169503.0,10.0,0.0,0.0,107.70992269999999,4.0,32.0,58.826929601
1,34600,169960.0,224716.0,2.0,0.0,0.0,182.06846112,2.0,21.0,32.710204856
1,36100,233417.0,324987.0,4.0,0.0,0.0,152.24542792,0.0,25.0,21.862938911
1,36600,397299.0,512650.0,4.0,0.0,0.0,197.51668389,0.0,21.0,43.458327417
1,36800,125894.0,172184.0,11.0,0.0,1.0,214.73116034,1.0,33.0,43.847543717
1,37300,68789.0,86172.0,2.0,0.0,6.0,235.63790564,2.0,25.0,114.0505277
1,38000,94083.0,132791.0,10.0,0.0,1.0,212.99272796,0.0,64.0,62.801732089
1,38700,119847.0,162365.0,13.0,0.0,0.0,149.80279545,0.0,39.0,47.915112415
1,38900,120006.0,160771.0,13.0,0.0,0.0,137.63537340000002,0.0,40.0,46.701585238
1,39000,399412.0,511164.0,5.0,0.0,0.0,181.96240081,0.0,21.0,43.730031851999996
1,42000,9999.0,50681.0,3.0,0.0,0.0,326.06798565,5.0,15.0,12.386741311
1,42400,220757.0,297444.0,30.0,0.0,0.0,237.58980224,1.0,25.0,44.471099035
1,42800,9133.0,44083.0,5.0,0.0,0.0,333.91337361,5.0,15.0,13.417822254
1,43200,217036.0,291222.0,30.0,0.0,0.0,228.14645828,1.0,25.0,43.789499295
1,43300,217840.0,299171.0,31.0,0.0,0.0,232.27006776,1.0,24.0,43.1146909
1,44000,55604.0,101916.0,3.0,0.0,1.0,194.23495289,2.0,37.0,43.338556593
1,44400,67272.0,130818.0,9.0,0.0,0.0,112.59185049999999,0.0,12.0,43.680965012
1,45100,67552.0,128659.0,10.0,0.0,0.0,83.323113419,0.0,13.0,43.874079431999995
1,50200,197770.0,271676.0,16.0,0.0,0.0,146.86254129,1.0,20.0,42.926580203
1,50400,168561.0,244322.0,16.0,0.0,1.0,184.52328535,3.0,47.0,47.417376045
1,53400,228236.0,305514.0,6.0,0.0,0.0,11.148068505,0.0,2.0,34.558416715
1,53600,235895.0,299772.0,5.0,0.0,0.0,112.74828189,7.0,22.0,44.945929148999994
1,53600,208197.0,297280.0,4.0,1.0,1.0,160.48525117,2.0,29.0,41.646731499
1,65500,205156.0,290239.0,2.0,0.0,0.0,98.80820561899999,1.0,21.0,144.18900129
1,77400,87651.0,224630.0,9.0,0.0,2.0,73.469630013,3.0,13.0,40.929793264000004
